,RumorDate,CREDIBILITY,RELIABILITY,MARKETCAP,LASTTRADE,WEEKHIGH52,WEEKLOW52,CASH,EPS,PE,GROSSMARGINS,NETMARGINS,AVERAGEVOLUME,diff_target_SP500_price_move_10,diff_target_SP500_price_move_5,diff_target_SP500_price_move_3,target_price_move_3,target_price_move_5,target_price_move_10,"[-2,-1]","[-1,0]","[0,1]","[1,2]","[2,3]","[3,4]","[4,5]","[5,6]","[6,7]","[7,8]","[8,9]","[9,10]"
337,2018-01-06,0.02603550295857998,0.29336548707307497,0.48926937308374985,0.026797660461026787,0.0161396687679907,0.05579241012684877,0.0010598031794095408,0.2010751361625909,0.0044865964939866014,0.5896691816598956,0.603537981269511,0.003619075522098468,0.09520830018196536,0.06856123648835181,0.08394427614910295,0.04661580266275722,0.1171149180786204,0.09107561424407389,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
333,2018-01-06,0.05917159763313612,0.3242106443833772,0.0011856547060645102,0.0854008180740854,0.00899183327759668,0.11574293383862308,0.02240726722180167,0.1998871404028219,0.0005842760069827233,0.7539175856065002,0.6004162330905307,0.010149660006308082,0.10458918049514203,0.0502929180186143,0.07959136903358528,0.04292477573853097,0.1660540030055188,0.09646139662478107,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
332,2018-01-06,0.7988165680473374,0.7251976894173069,0.010481727715887259,0.0425092702320425,0.12218829405201326,0.11653244907626717,0.0015140045420136312,0.19950789560258797,0.0028642031779611797,0.8096343586767266,0.704474505723205,0.013100108672417683,0.07187925059820735,0.05018596718004624,0.08569278970462087,0.05542867610140795,0.2296713221247453,0.07719397726199424,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
335,2018-01-06,0.37278106508875747,0.8199764455162355,0.1900098967631803,0.0008027829810008102,0.0006063314757920567,0.016395599768408847,0.046934140802422405,0.19950789560258797,0.004379389887200782,0.8833430063842136,0.554630593132154,0.005783853999279505,0.06309490198189593,0.056230228756565255,0.08469789325750104,0.04623530941284171,0.13795900754445317,0.12933031830274716,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
349,2018-01-08,0.17159763313609472,0.709494700241153,0.002329886801811152,0.0028861959555028793,0.01593651646940058,0.2600926364545502,0.025132475397426194,0.20146580399897646,0.008303151695561823,0.6181079512478236,0.5874089490114465,0.0021938524596290185,0.12349117499094875,0.11871425685820215,0.07962768666036449,0.0374096424574485,0.18832257871735064,0.1414903160041682,0.0,0.0,0.073974655,0.179786504,0.25569636100000004,0.28653474,0.204007741,0.0,0.0,0.0,0.0,0.0
346,2018-01-08,0.5857988165680474,0.22550614099040994,0.006555990188284042,0.6093122825796093,0.0417368583903462,0.003500184220222108,0.06328538985616958,0.20021155462952805,0.006348417898500358,0.8728961114335461,0.5317377731529657,0.05641757712826782,0.0655002211400735,0.049633689712665026,0.10085111709372396,0.042669702589509514,0.12340303424139709,0.13550033785071855,0.0,0.0,0.073974655,0.179786504,0.25569636100000004,0.28653474,0.204007741,0.0,0.0,0.0,0.0,0.0
342,2018-01-08,0.2544378698224853,0.7807189725758511,0.00018615246291798712,0.03914522726403914,0.0068665476923461585,0.12645402389599453,0.02149886449659349,0.2031815440289505,0.0024586048489548236,0.6662797446314568,0.5879292403746098,0.003227660493614934,0.05747858341956761,0.07008391124091937,0.09099247036745785,0.04054989059697477,0.1407453112596862,0.0830111470940561,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
343,2018-01-08,0.6094674556213019,0.4343434343434344,0.06555614185652774,0.5531557016705532,0.11108680228905761,0.14613927048792041,0.009841029523088574,0.19967924114486235,0.006564617888851763,0.5896691816598956,0.5832466181061394,0.016710738538946432,0.06540047164870037,0.05063990613026966,0.07661905184877904,0.0688537058569208,0.1704628223858605,0.08185028009271286,0.0,0.0,0.073974655,0.179786504,0.25569636100000004,0.28653474,0.204007741,0.0,0.0,0.0,0.0,0.0
347,2018-01-08,0.40828402366863914,0.6466827435365375,0.06410578960749916,0.06332428609656329,0.00204715008579278,0.09082056950365808,0.025889477668433008,0.2010751361625909,0.0038790923888669497,0.6482878699941962,0.4328824141519251,0.09856879771234844,0.09592910567997455,0.07938793978872885,0.08428327827788538,0.045660423796796655,0.14986610610336235,0.11378718803422419,0.0,0.0,0.073974655,0.179786504,0.25569636100000004,0.28653474,0.204007741,0.0,0.0,0.0,0.0,0.0
354,2018-01-09,0.6568047337278107,0.37356289607986093,0.11913884345869988,0.01972552467601972,0.028928887319233522,0.04947628822569608,0.007872823618470859,0.19930685016631938,0.00598570221220833,0.824724318049913,0.10197710718002073,0.02584609773342521,0.06923649331854229,0.05700314099602254,0.09107559398737848,0.04873053249795664,0.12776208326708985,0.09904803286117247,0.0,0.0,0.073974655,0.179786504,0.25569636100000004,0.28653474,0.204007741,0.0,0.0,0.0,0.0,0.0
355,2018-01-09,0.4201183431952663,0.3258931075093938,0.0009710839227278431,0.09436522802859434,0.04026478558056239,0.002894889204694967,0.011809235427706285,0.20086723690463132,0.0004520545252802103,0.7806152060359838,0.1508844953173777,0.05011069040618371,0.1206218710476919,0.08043472458926476,0.07421270603237132,0.27817944104854203,0.14190471201200613,0.07663388635982483,0.0,0.0,0.073974655,0.179786504,0.25569636100000004,0.28653474,0.204007741,0.0,0.0,0.0,0.0,0.0
356,2018-01-09,0.4674556213017752,0.4548819471706578,0.0010034492320935666,0.0014717687985014577,0.08985582437640059,0.6581399021001105,0.008781226343679033,0.20002878605110205,0.03549253395322575,0.5815438189204876,0.43548387096774194,0.030346212086106817,0.09093703595423015,0.04396777042695406,0.08945378058474929,0.05095143353961108,0.20714997923599926,0.0797478344441527,0.0,0.0,0.073974655,0.179786504,0.25569636100000004,0.28653474,0.204007741,0.0,0.0,0.0,0.0,0.0
357,2018-01-09,0.5739644970414202,0.7442656048454936,0.008567043377678583,0.6785809855116786,0.014801989017274197,0.0001315858729406677,0.02619227857683573,0.2021489015608436,0.00325729406950919,0.571677307022635,0.5806451612903226,0.003639928069921059,0.08432636830271854,0.05018857114934855,0.09917907896113556,0.04680586921864576,0.2010771731466232,0.0742116617187241,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
365,2018-01-10,0.7988165680473374,0.5457349559755482,0.0050674144673472955,5.734164150006382e-05,0.007210343889960212,0.03063319122059055,0.004844814534443607,0.200682183718975,0.009448475611390344,0.5867672663958212,0.10197710718002073,0.024120119644295893,0.07900467379785583,0.05307262554551689,0.07953913441636556,0.041154681366923185,0.14687590178142704,0.07007109668508485,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
363,2018-01-10,0.349112426035503,0.7835230777858784,0.028077778367056303,0.010417064872510429,0.036376763127545265,0.05352913311226906,0.0074186222558667685,0.19995339401250134,0.002026204868252012,0.6355194428322694,0.611862643080125,0.0022028212974021764,0.06002102565585584,0.04062649994770604,0.08908529289377508,0.048075771271168535,0.1346224381396018,0.14167432834369476,0.0,0.0,0.073974655,0.179786504,0.25569636100000004,0.28653474,0.204007741,0.0,0.0,0.0,0.0,0.0
361,2018-01-10,0.5384615384615385,0.17222814199988784,0.0026257240102047497,0.012519591727512519,0.009294999015492708,0.04139691562713826,0.0028766086298258955,0.20004934751617498,0.0034359717474855573,0.7661056297156122,0.6409989594172737,0.016104445105481004,0.058226481031962186,0.05583937332838616,0.08673779440516487,0.05484936274816522,0.13649771581058323,0.1412652123207413,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
364,2018-01-10,0.008284023668639118,0.8928831809769501,0.0011845537038845493,0.2178217821782178,0.006875923952281088,0.47191957471445867,0.0013626040878122643,0.20115966663011292,0.002805239544228977,0.6744051073708648,0.6295525494276795,0.017507545034776667,0.05626735548963249,0.08027940043714726,0.09187913275160033,0.049035603759998686,0.16800533178062163,0.07306642523948258,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
359,2018-01-10,0.6568047337278107,0.36795468565980594,0.03532800236387245,0.035551817730035545,0.0028816372200014366,0.0007368808884677946,0.00454201362604088,0.1992360273421793,0.004586655993653368,0.9210679048171793,0.5426638917793964,0.03754071478647439,0.06645914929923373,0.06135388913406298,0.1334599503727638,0.04559462350977748,0.13441661400503124,0.06838153425403178,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
358,2018-01-10,0.2544378698224853,0.4846054623969492,0.017978513880137135,0.033908024007033896,0.010013845610503912,0.060213695457655654,0.008175624526873582,0.1995193186387396,0.008287070704543952,0.5815438189204876,0.5806451612903226,0.010538384383459668,0.05161956725978356,0.0502929180186143,0.09253347060359861,0.05179050491058398,0.14099785577729415,0.07541967701186757,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
360,2018-01-10,0.029585798816568087,0.6321013964443944,5.6670451829065466e-05,0.06965098054206964,0.0044255946892863725,0.1633507026685615,0.023467070401211206,0.2007095990057389,0.010933287115373962,0.9570516540917005,0.2518210197710718,0.011917492671712136,0.11819152627205595,0.09503661880061179,0.07859675127256427,0.05061406511317212,0.13497487112051,0.11071439807677094,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
362,2018-01-10,0.023668639053254503,0.43581403174247096,0.011454161924307513,0.1494132038686494,0.003756754813928124,0.3791252171166904,0.024526873580620744,0.20060450707314395,0.0028856444993183433,0.4428322692977365,0.20707596253902183,0.021420723695519915,0.08136248670699706,0.05216207714139526,0.08131505532755207,0.05239089356097651,0.14360400157336578,0.1002908940975696,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
366,2018-01-11,0.4674556213017752,0.14530873198362393,0.003537977023995678,0.05378645972705378,0.04692818097431844,0.17850939523132794,0.011809235427706285,0.19977291004130565,0.004127454361254102,0.554846198491004,0.49947970863683666,0.004020580493076804,0.06766722592171355,0.07108562567108849,0.09359459729969122,0.04735451382652673,0.1431379448884696,0.06640559923365702,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
367,2018-01-11,0.09467455621301779,0.8222197296842579,0.00047392950440921025,0.021235521235521235,0.007160337170307262,0.13484920258960997,0.006510219530658595,0.19907382022882622,0.010166759876855343,0.8125362739408009,0.7611862643080125,0.0036001662224600627,0.08937126295097446,0.07904152386741081,0.07984258863392554,0.04041169136991448,0.1389944522428965,0.08586963006878848,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
368,2018-01-11,0.00591715976331364,0.20980315181425602,0.010481727715887259,0.08455980733208456,0.008007325984429157,0.08739933680720037,0.10946252838758515,0.20165771100632376,0.004363308896182908,0.6465467208357516,0.45733610822060355,0.0004452280551224784,0.06654611247202634,0.055464254672872054,0.08296137601705153,0.05441330133375287,0.18411165928097054,0.07559877351536894,0.0,0.0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0.0,0.0,0.0,0.0,0.0
369,2018-01-11,0.07692307692307698,0.4324491054904381,0.017642645894370142,0.03539890668603539,0.0007719787346424679,0.0836359808410969,0.022861468584405756,0.20080555250941254,0.00691303936090568,0.6384213580963436,0.5280957336108221,0.0676254105111789,0.06028435091570332,0.05078929831184411,0.09295281501320181,0.04677363593980023,0.14493137889333446,0.07239672413517084,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
370,2018-01-11,0.44378698224852076,0.15989007907576702,8.853719416989855e-05,0.0022363240185022393,0.0014251915101091694,0.13527027738302017,0.002573807721423165,0.2003532002778082,0.006632515406482782,0.4962275101567034,0.46670135275754426,0.003279903973643576,0.06603671390689593,0.05618107336981437,0.08300486639837017,0.037464828999869484,0.15476726213333938,0.07767119141045184,0.0,0.0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0.0,0.0,0.0,0.0,0.0
378,2018-01-12,0.44378698224852076,0.33094049688744326,0.012616944868105235,0.0854008180740854,0.0014283169300874816,0.030870045791883773,0.04239212717638153,0.20015900866323058,0.004147108905831503,0.47301218804410916,0.518210197710718,0.015963185910553783,0.0711818343438063,0.050404292808062634,0.07953913441636556,0.05007044594971278,0.1289689022412272,0.13796299917910218,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
383,2018-01-12,0.5621301775147929,0.9057820649430768,0.00634376682468956,0.00777934936350777,0.00407867307169401,0.14248118322016948,1.0,0.20028466206089846,0.0017867767797636793,0.9164248403946604,0.5130072840790844,0.010538384383459668,0.05583953536429207,0.06339182445995808,0.08213029699692138,0.05438435354577772,0.1251770142612208,0.07164019192514297,0.0,0.0,0.073974655,0.179786504,0.25569636100000004,0.28653474,0.204007741,0.0,0.0,0.0,0.0,0.0
382,2018-01-12,0.09467455621301779,0.20419494139420113,0.00011656081569387175,0.0008983523835008889,0.04350584609806943,0.14613927048792041,0.02240726722180167,0.20073929889973313,0.0033323386942592636,0.6117237376668602,0.5452653485952134,0.059218769385769136,0.05636931093983413,0.06460088063697031,0.07772724909725066,0.06762281734745182,0.3090266288609971,0.08020182858544757,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
381,2018-01-12,0.2544378698224853,0.3404744546015367,0.005010723241892195,0.4305592721434304,0.02284369462146476,0.07287225643454918,0.011657834973504921,0.2008192601527945,0.002287074278097511,0.8131166569936158,0.5208116545265349,0.021365789564159327,0.059471057397714105,0.054591520634938245,0.09449003388061981,0.04289960618653524,0.19834279628601548,0.07745400208190056,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
380,2018-01-12,0.013017751479290018,0.41001626381021805,0.00018615246291798712,0.00030582208800029875,0.0028816372200014366,0.005079214695510287,0.026949280847842545,0.20139269656760606,0.008664080605074087,0.6912362159024956,0.6753381893860562,0.0008200507337256698,0.08357864397032015,0.07947075573786734,0.080236974978381,0.0420453044782161,0.1278979066151614,0.0744891032924688,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
379,2018-01-12,0.8816568047337279,0.8704503392967302,0.24619418342210217,0.07980045108757979,0.0035911075550777126,0.051555345018158845,0.025889477668433008,0.20144981174836418,0.0007754611224174354,0.595473012188044,0.5197710718002081,0.0006331252064701205,0.10871356007204032,0.05536191019144764,0.07893172469789225,0.05931666316585637,0.13653677371158685,0.08053629929292504,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
376,2018-01-12,0.007100591715976379,0.5889181762099714,0.11981172197966591,0.4163003172904162,0.007701034826554818,0.004052844886572968,0.0018168054504163547,0.19954216471104283,0.0010452644161617532,0.5972141613464887,0.6389177939646202,0.004286506533050915,0.060759506142118544,0.05372437065096745,0.09460384441377766,0.056209213860107375,0.14250330711013975,0.06401195220878834,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
375,2018-01-12,0.013017751479290018,0.6034995233021143,0.004881178909925163,0.014278068733514268,0.00285663386017496,0.06645086583504393,0.045571536714610145,0.20022297766567967,0.015818334831247866,0.5362739408009286,0.5197710718002081,0.0008841779238037452,0.06114533913297145,0.07063737248526766,0.08895541662499318,0.049742942150041464,0.19964301015446342,0.15271008945745368,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
374,2018-01-12,0.5857988165680474,0.6506084908305759,0.0019433727157658343,0.04650407125654649,0.00285663386017496,0.11329543660192641,0.01438304314912945,0.20204152502101835,0.0010988677195546623,0.6419036564132328,0.45733610822060355,0.25278542205108345,0.07374772929273352,0.06913233572440004,0.10013585474116653,0.06050375224262357,0.12826641402148847,0.08679826623797295,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
373,2018-01-12,0.13609467455621307,0.6679939431327462,0.00133030146416048,0.0791123513895791,0.006213334916879457,0.06352965945576082,0.003785011355034066,0.2007644295792667,0.002070874287746105,0.4718514219384794,0.5062434963579605,0.009931194066216929,0.04468830805114116,0.05339456136899131,0.11148015073207032,0.0645716782382192,0.1566518638186929,0.07123732311184752,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
372,2018-01-12,0.47928994082840237,0.5653636924457406,0.018767579291528363,0.02117817959402117,0.0051319396043843415,0.02363282278014632,0.0027252081756245286,0.20028694666812877,0.003087550275431639,0.7045850261172374,0.4921956295525495,0.03387365598228953,0.06312170137389064,0.05362655304953759,0.07904438239763759,0.0427013907290152,0.13935162884326008,0.1175689207643273,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
371,2018-01-12,0.49112426035502965,0.5653636924457406,0.02815640654160653,0.26952482893076946,0.0026409798816715985,0.1074793410179483,0.06328538985616958,0.20084210622509774,0.004690289046879661,1.0,0.3376690946930281,0.0104559458162614,0.05800289039710857,0.08524090145468438,0.10788079139012657,0.05637650475447982,0.14277258713831553,0.07717698429382969,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
377,2018-01-12,0.015384615384615496,0.2479389826706298,0.1900098967631803,0.008964409954508964,0.004097425591563866,0.12940154744986576,0.00514761544284633,0.19941651131337498,0.0007754611224174354,0.7893209518282066,0.31997918834547345,0.002361569725987063,0.06606998428862682,0.05181834459506312,0.0785137316330399,0.046958918470926585,0.15111978615034466,0.08854725105503757,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
384,2018-01-15,0.6331360946745563,0.43469238965845985,7.328935265870501e-05,0.07536603081157535,0.0035692296152295445,0.15103426496131372,0.002119606358819078,0.20011103191139376,0.001161404906846391,0.7208357515960534,0.5863683662851197,0.024313846540196086,0.0666749541200871,0.07736139505411843,0.09449003388061981,0.03683434752162089,0.13510731306425025,0.07405044611073223,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
385,2018-01-15,0.4674556213017752,0.9882227581178844,0.000535357116600764,0.06869528651706869,0.003616110914904193,0.0009211011105847572,0.02255866767600303,0.20180849508352522,0.008715897131687234,0.5989553105049332,0.5707596253902185,0.00896510075741835,0.05501023369539433,0.06039501205223328,0.09147792347169113,0.03729628617443917,0.2151734456423493,0.07322138147744406,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
386,2018-01-15,0.3372781065088758,0.3174807918793112,0.001908140646007004,0.0010703773080010803,0.0012970492909984768,0.001579030475288165,0.0004542013626040904,0.20060450707314395,0.002113756930460433,0.8699941961694718,0.37929240374609785,0.010078357746011483,0.074691008515274,0.0842748401952559,0.07914786745103798,0.06605395606019236,0.1566518638186929,0.08612469641797851,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
398,2018-01-16,0.013017751479290018,0.40404040404040403,0.09827005344077619,0.010894911885010891,0.0052100751038420805,0.10626875098689403,0.01907645722937169,0.19878595971780527,0.009566402878854746,0.8461984910040627,0.5619146722164412,0.006025040995062656,0.08079458825009311,0.04873570994074916,0.07718262692149634,0.04521159402272474,0.2616749482745276,0.09012299536946666,0.0,0.0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0.0,0.0,0.0,0.0,0.0
397,2018-01-16,0.455621301775148,0.33094049688744326,0.02029977962714291,0.11334531136511332,0.004694380807420996,0.3213063845465551,0.021044663133989405,0.20505035274335634,0.0010256098715843518,0.6715031921067904,0.06087408949011447,0.000975286367516065,0.06442923038200901,0.07670004933097746,0.07327018883444858,0.05254672449428125,0.13886885955146894,0.08031233332351378,0.0,0.0,0.073974655,0.179786504,0.25569636100000004,0.28653474,0.204007741,0.0,0.0,0.0,0.0,0.0
396,2018-01-16,0.02840236686390535,0.7605294150636531,0.04266888246471428,0.06215833938606214,0.037942598536678376,0.06916153481762197,0.010446631339894024,0.20072559125635117,0.004356161789063853,0.7011027278003482,0.32986472424557756,0.0022205347520041635,0.05798226059895485,0.06097687421696222,0.0841116554415655,0.045005231441632335,0.14656475937334065,0.0998852446063486,0.0,0.0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0.0,0.0,0.0,0.0,0.0
395,2018-01-16,0.26627218934911245,0.17727553137793745,0.004637836654527182,0.07739210214457738,0.021431004791268828,0.03439654718669402,0.005299015897047694,0.20084210622509774,0.0015455619144955825,0.8165989553105049,0.4765868886576483,0.0010697581253933212,0.08976305705473683,0.07004978080797139,0.07335768340569801,0.09415534037132012,0.16083506256088032,0.09752455741575644,0.0,0.0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0.0,0.0,0.0,0.0,0.0
394,2018-01-16,0.2899408284023669,0.6534125960406034,0.003594128135173815,0.1313314729156313,0.0030691624187000124,0.1023211747986736,0.010143830431491297,0.20014987023430927,0.015845136482944323,0.5861868833430064,0.600936524453694,0.01015152851417749,0.08237206481516172,0.05335971225649407,0.07811815561831656,0.06579233197506497,0.12754962823519184,1.0,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
393,2018-01-16,0.7041420118343196,0.49413942011104256,0.041623885980546615,0.04426774723804426,0.02095281553458746,0.016342965419232594,0.009992429977289934,0.1998871404028219,0.002354971795728531,0.4956471271038886,0.5946930280957337,5.56067941935752e-05,0.061073126464115605,0.06599368355933125,0.07696472817147165,0.03682327311247948,0.1436898275153178,0.07954229546784132,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
391,2018-01-16,0.02603550295857998,0.12960574280747023,0.017741528354306486,0.18022477923468017,0.02626915491769207,0.7418022001157956,0.025132475397426194,0.1997386409328508,0.0017081586014540788,0.5414973882762624,0.5244536940686785,0.019054295849072398,0.08400622576624424,0.05555364342737604,0.08165145860162887,0.055372897846578076,0.15104204593109297,0.07400019235191846,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
390,2018-01-16,0.23076923076923084,0.6865010375189277,0.053684513143379714,0.008601246225008602,0.0764852777091922,0.0027633033317542854,0.003330809992429979,0.20139269656760606,0.011571166425749598,0.636680208937899,0.34963579604578565,0.004010415810267225,0.0560934719151965,0.06575190025640418,0.08782849383066026,0.043116225903780156,0.13372683582455278,0.11323826068044501,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
389,2018-01-16,0.08284023668639062,0.7117379844091749,0.004620199846021723,0.01857869184601857,0.016508468325431232,0.0317648297278804,0.0018168054504163547,0.20042859231640892,0.01380999773079349,0.930354033662217,0.5176899063475546,0.002853809439103832,0.05919873987927169,0.05340270120570875,0.09044172563698236,0.045454961189205716,0.1204214578812007,0.06767990327402938,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
388,2018-01-16,0.029585798816568087,0.365711401491784,4.23781971155765e-05,0.036392828472036384,0.016461587025756588,0.0007368808884677946,0.010446631339894024,0.2009312059070804,0.004624178306028405,0.5293093441671504,0.6436004162330906,0.004750494407182247,0.08422271018431725,0.053119173393452235,0.08112504207339452,0.045660423796796655,0.12740498194256655,0.08916078268394866,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
387,2018-01-16,0.455621301775148,0.5176939038752734,0.0034672012800874563,0.09092472953859092,0.025406539003678622,0.004210747934101783,0.03573050719152158,0.20046971524655477,0.015818334831247866,0.8206616366802089,0.572840790842872,0.0021938524596290185,0.07467524861221561,0.09139360372967674,0.08628219411783528,0.04254569560771759,0.14237488125604408,0.07618488068287438,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
392,2018-01-16,0.10059171597633138,0.17727553137793745,0.01901663429408653,0.10138002217210136,0.005707016880393302,0.03573872309068898,0.0018168054504163547,0.20043316153086957,0.0030857634986518768,0.7190946024376088,0.6233090530697191,0.013100108672417683,0.09853696034139844,0.05388770358337524,0.13516275414098775,0.03904524542154865,0.14846873720287107,0.07388857516361558,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
407,2018-01-17,0.6449704142011835,0.5266670405473614,0.0035956446098745244,0.0166099621545166,0.037783202117784576,0.11321648507816201,0.0015140045420136312,0.1999876631209562,0.0037022014876703455,0.9907138711549622,0.558792924037461,0.05265492546148407,0.061859411535169245,0.05731617806063595,0.08470260097121593,0.05587104130548185,0.1594177479754801,0.09292537316759276,0.0,0.0,0.073974655,0.179786504,0.25569636100000004,0.28653474,0.204007741,0.0,0.0,0.0,0.0,0.0
411,2018-01-17,0.3372781065088758,0.6208849756042847,0.02493898734098854,0.5375396613020375,0.040946127135833885,0.20103689667877256,0.007872823618470859,0.1991263661951237,0.002070874287746105,0.5200232153221126,0.6103017689906348,0.013015652116720454,0.08180705975288778,0.07082368363436588,0.08588082345464355,0.04422358525747987,0.13949814205168362,0.06900907061756886,0.0,0.0,0.073974655,0.179786504,0.25569636100000004,0.28653474,0.204007741,0.0,0.0,0.0,0.0,0.0
410,2018-01-17,0.2781065088757397,0.3320621389714542,0.005947530681658906,0.17005619480867,0.03433898930168742,0.2554871309016264,0.015291445874337624,0.20043087692363926,0.009462769825628454,0.7771329077190946,0.4755463059313216,0.005916293837063123,0.08708247328006916,0.04864494206399944,0.07881440235297676,0.056827376216095266,0.13419618602364408,0.11687942570749799,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
409,2018-01-17,0.07692307692307698,0.6259323649823341,0.026118347638363824,0.015348446041515348,0.03116668802370319,0.03908100426338227,0.013777441332324,0.2008832291552436,0.014515774558800142,0.9094602437608821,0.7752341311134235,0.019389356680214593,0.06549527691822553,0.05358744205484913,0.08168471639248966,0.04663467841393315,0.15130546464526143,0.08158984739762593,0.0,0.0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0.0,0.0,0.0,0.0,0.0
408,2018-01-17,0.5029585798816568,0.5535864505636251,0.10609911375348866,0.03079246148553079,0.004850651806336478,0.06839833675456602,0.009992429977289934,0.1987059984647439,0.0010988677195546623,0.8618688334300638,0.5624349635796047,0.0029368459288203128,0.06666444263399916,0.06094197436396611,0.07868875246542639,0.0531581362694557,0.12024415462874397,0.07312729006068093,0.0,0.0,0.108486679,0.32957978600000004,0.306509201,0.185846379,0.069577955,0.0,0.0,0.0,0.0,0.0
